tconst,primarytitle,startyear,runtimeminutes,genres,ordering,category,averagerating,numvotes,primaryname
tt8870208,Against the Devil,2018,93.0,Horror,1,actor,4.7,51,Marcelo Arismendi
tt8870908,Queen of Rio,2018,72.0,Comedy,1,actor,4.9,11,Christian Behm
tt8870924,Lamboo Rastoo,2018,123.0,Drama,1,actor,9.0,16,Anang Desai
tt8870946,A Dim Valley,2020,92.0,Comedy,1,actor,6.9,34,Robert Longstreet
tt8871254,The Last Faust,2019,107.0,Drama,1,actor,5.9,98,Steven Berkoff
tt8872580,The Innocence,2019,92.0,Drama,1,actress,6.5,546,Carmen Arrufat
tt8873168,Entropic,2019,86.0,Drama,1,actor,5.2,73,Khalid Karim
tt8873460,The Shape Lives: 40 Years of Halloween,2018,75.0,Horror,1,actor,7.3,29,Dylan Spicer
tt8874764,Rage,2021,143.0,Thriller,1,actor,4.4,393,Matt Theo
tt8875622,Rituals of Guilt,2018,87.0,Drama,1,actor,5.3,19,Ronrico Albright
tt8876488,The Darkness,2021,94.0,Horror,1,actress,2.9,192,Amelia Eve
tt8879390,Team Albert,2018,82.0,Family,1,actress,2.4,201,Katrine Bach
tt8879666,Her Only Choice,2018,90.0,Drama,1,actor,5.4,170,Jamaal Avery Jr.
tt8879902,Fairytale,2019,87.0,Drama,1,actress,5.3,11,Verity East
tt8879926,A Raunchy Christmas Story,2018,72.0,Comedy,1,actor,1.7,118,Chris Andersen
tt8880116,Hot Box,2019,83.0,Comedy,1,actor,7.1,43,Morgan LeBlanc
tt8884352,Up The 5,2019,110.0,Comedy,1,actor,8.7,8,Derek Chariton
tt8885172,"April, May and June",2019,117.0,Drama,1,actor,6.8,691,Juva Si Ahmed
tt8885808,Terra Nova,2020,85.0,Drama,1,actor,7.3,40,Virgílio Castelo
tt8886110,Breath of Life,2018,93.0,Drama,1,actor,6.3,256,Jérémie Renier
tt8888108,May You Prosper,2017,92.0,Comedy,1,actor,3.5,60,Marwan Ahmad
tt8888428,Life Insurance Lottery,2019,85.0,Comedy,1,actor,5.0,45,Tom Long
tt8889716,The Box,2021,80.0,Drama,1,actor,4.2,160,Andrew Ableson
tt8890222,Divine Wind,2018,96.0,Drama,1,actor,6.2,27,Abdelatif Benahmed
tt8890434,Get Lucky,2019,90.0,Comedy,1,actress,4.4,214,Palina Rojinski
tt8890690,A Family Submerged,2018,91.0,Drama,1,actress,6.1,377,Mercedes Morán
tt8892632,Black Conflux,2019,100.0,Drama,1,actress,6.1,157,Ella Ballentine
tt8892900,The Miracle 2: Love,2019,129.0,Drama,1,actor,7.3,2127,Mert Turak
tt8893974,Passing,2021,98.0,Drama,1,actress,6.7,13179,Tessa Thompson
tt8896224,Dear Lena,2016,108.0,Drama,1,actress,6.7,26,Natallia Bulynia
tt8896336,Ambivalence,2018,117.0,Drama,1,actress,5.8,173,Olga Tsirsen
tt8896640,A Tramway in Jerusalem,2018,94.0,Drama,1,actress,5.2,92,Achinoam Nini
tt8896878,Equinox,2020,110.0,Drama,1,actress,6.5,17,Merle Collet
tt8896918,Indestructible: Reckoning,2019,105.0,Horror,1,actress,5.3,12,Lauren Lasseigne
tt8897388,Rival,2020,96.0,Drama,1,actor,6.7,88,Yelizar Nazarenko
tt8898812,Rate Your Date,2019,110.0,Comedy,1,actor,5.6,339,Marc Benjamin
tt8900098,Unremember,2018,96.0,Drama,1,actress,7.2,383,Jeanne Boudier
tt8900142,The Day I Lost My Shadow,2018,94.0,Drama,1,actress,6.1,236,Reham Alkassar
tt8900172,The Man Who Surprised Everyone,2018,105.0,Drama,1,actor,6.6,861,Evgeniy Tsyganov
tt8900302,Memories of My Body,2018,105.0,Drama,1,actor,7.4,457,Muhammad Khan
tt8900984,"Dark, Deadly & Dreadful",2018,87.0,Horror,1,actress,5.1,328,Jessee Foudray
tt8901512,Those Who Can't,2019,100.0,Drama,1,actress,6.0,25,Asha Etchison
tt8902948,Tigertail,2020,91.0,Drama,1,actor,6.6,3531,Tzi Ma
tt8902978,Wander Darkly,2020,97.0,Drama,1,actress,5.8,1443,Sienna Miller
tt8903294,For the Ones We Loved,2019,96.0,Comedy,1,actor,4.7,152,José Garcia
tt8905928,Changaa Chait,2018,141.0,Romance,1,actor,6.3,10,Shishir Bangdel
tt8906524,All Joking Aside,2020,83.0,Drama,1,actress,6.3,116,Raylene Harewood
tt8906844,One and the Same,2021,110.0,Mystery,1,actor,6.4,4919,Acoryé White
tt8907052,Wuthering Heights,2022,150.0,Drama,1,actor,6.0,33,Bryan Ferriter
tt8907348,Indestructible: No Place to Hide,2020,95.0,Horror,1,actress,3.6,10,Emmi Mullen
tt8907970,Kavacha,2019,160.0,Thriller,1,actress,7.8,646,Iti Acharya
tt8908022,Kaka Ji,2019,123.0,Drama,1,actor,5.2,70,Dev Kharoud
tt8908024,Surkhi Bindi,2019,128.0,Drama,1,actor,7.6,468,Gurnam Bhullar
tt8908368,Shit Happens,2019,96.0,Drama,1,actress,6.6,405,Aiko Beemsterboer
tt8908432,Son of Monarchs,2020,97.0,Drama,1,actress,6.2,223,Paulina Gaitan
tt8908514,You Have the Night,2018,82.0,Drama,1,actress,6.4,79,Jasna Djuricic
tt8910408,Songs of Solomon,2020,103.0,Drama,1,actor,6.9,1297,Samvel Tadevossian
tt8912128,This Is Cristina,2019,82.0,Drama,1,actress,6.1,108,Mariana Derderián
tt8912134,Deep Space,2018,73.0,Sci-Fi,1,actress,3.9,140,Olunike Adeliyi
tt8912192,The Magic Hours,2019,94.0,Drama,1,actor,4.2,8,Peter Fonda
tt8912260,Strapped for Danger II: Undercover Vice,2020,88.0,Comedy,1,actor,5.0,24,Sean Brown
tt8912318,It Lives Inside,2018,89.0,Horror,1,actress,2.9,120,Laurie Cummings
tt8916728,Citizens of the World,2019,92.0,Comedy,1,actor,6.6,498,Ennio Fantastichini
tt8917752,Joy,2018,99.0,Drama,1,actress,6.6,1297,Anwulika Alphonsus
tt8917930,This Teacher,2018,92.0,Drama,1,actress,6.1,104,Hafsia Herzi
tt8918426,The Importance of Being Earnest,2018,165.0,Comedy,1,actor,7.8,32,Fehinti Balogun
tt8918988,Domination of The Becoming,2018,132.0,Adventure,1,actor,4.0,27,Geovanni Molina
tt8919194,Genius,2018,98.0,Drama,1,actor,6.3,100,Roshan
tt8919396,Muklawa,2019,112.0,Drama,1,actor,6.1,530,Ammy Virk
tt8922118,Low Low,2019,92.0,Drama,1,actress,4.8,272,Ali Richey
tt8922682,Our Body,2018,93.0,Drama,1,actress,6.0,201,Hee-Seo Choi
tt8923116,Fistful of Dirt,2018,91.0,Drama,1,actor,5.6,14,Modesto Lacen
tt8923800,The Bachelor Party: The Bachelor Parody- The Playboy's Impossible Mission,2018,115.0,Comedy,1,actor,8.9,605,Shawn Valentino
tt8924416,28½,2020,93.0,Drama,1,actress,8.0,31,Anabela Caetano
tt8924522,Wrapped,2019,75.0,Comedy,1,actor,6.0,34,Mike Markoff
tt8924580,I Got Five on it 3,2020,80.0,Comedy,1,actor,5.4,43,Chris Angelo
tt8924988,Their Lucky Stars,2019,109.0,Comedy,1,actress,5.1,183,Roma Gasiorowska
tt8925546,Getting to Know You,2020,103.0,Comedy,1,actress,6.1,461,Natasha Little
tt8926976,Be Still and Know,2019,85.0,Drama,1,actress,4.0,119,Olivia Arokiasamy
tt8928230,Y cómo es él?,2020,95.0,Comedy,1,actor,5.8,33,Mauricio Ochmann
tt8932254,My Best Friend's Famous,2019,92.0,Comedy,1,actress,6.5,80,Anne Akhila
tt8936254,Fallen: The Journey,2007,82.0,Action,1,director,7.6,44,Mikael Salomon
tt8938866,And the Oskar Goes To..,2019,124.0,Drama,1,actor,7.1,595,Tovino Thomas
tt8941380,The Last Rite,2021,107.0,Horror,1,actress,3.6,494,Bethan Waller
tt8943042,Beautiful Days,2018,105.0,Drama,1,actor,6.1,139,Dong-Yoon Jang
tt8943224,Lingua Franca,2019,89.0,Drama,1,actor,6.5,675,Eamon Farren
tt8943572,Lonappante Mammodisa,2019,136.0,Drama,1,actor,5.9,267,Jayaram
tt8943662,The Wayfarers,2019,85.0,Drama,1,actor,7.9,37,Adil Hussain
tt8944070,Creature from Cannibal Creek,2019,80.0,Horror,1,actress,2.6,130,Deborah Jayne Reilly Smith
tt8946336,The Primrose,2018,78.0,Comedy,1,actress,6.6,27,Tricia Auld
tt8947544,The Big Fix,2018,90.0,Comedy,1,actor,6.3,75,Cameron Arnett
tt8948308,Shubh Lagna Savdhan,2018,129.0,Family,1,actress,8.1,14,Kishori Ambiye
tt8949410,We Are the Heat,2018,104.0,Drama,1,actress,6.2,162,Rosa Esther Mosquera Aramburo
tt8951086,House of Hummingbird,2018,138.0,Drama,1,actress,7.4,2865,Ji-hu Park
tt8951238,Take Care of Emily,2019,105.0,Drama,1,actress,7.0,39,Corinne Britti
tt8954890,Midway to Love,2019,87.0,Romance,1,actress,5.4,458,Rachel Hendrix
tt8954964,Good Luck,2000,142.0,Drama,1,actress,4.7,21,Sabitha Anand
tt8955234,Ready Bro!,2018,92.0,Comedy,1,actress,7.3,14,Rini Mentari
tt8955708,Exile,2020,121.0,Drama,1,actor,6.7,795,Misel Maticevic
tt8956464,Crazy Wedding,2018,90.0,Comedy,1,actor,6.2,640,Nazar Zadneprovskiy
tt8958304,"Sincerely Yours, Dhaka",2018,134.0,Drama,1,actor,6.9,659,Mostafizur Noor Imran
tt8959092,Lakbayan,2018,118.0,Drama,1,actor,6.6,18,Bart Guingona
tt8959816,Intimacy,2020,101.0,Drama,1,actress,8.5,12,Zita Bai
tt8960334,Payday,2018,110.0,Comedy,1,actor,5.2,28,Baaj Adebule
tt8960572,Heavy Load,2019,91.0,Comedy,1,actor,5.9,864,Magnus Millang
tt8963248,60 Vayadu Maaniram,2018,136.0,Drama,1,actor,6.5,144,Prakash Raj
tt8967870,Monkey Beach,2020,105.0,Mystery,1,actress,6.5,207,Grace Dove
tt8968844,Samhain: A Halloween Horror Movie,2018,80.0,Horror,1,actor,2.6,32,Michelle Morocco
tt8969962,My Deadly Playmate,2018,91.0,Horror,1,actor,1.6,13,Joshua Anderson
tt8970448,Adopt a Highway,2019,81.0,Drama,1,actor,6.3,4039,Ethan Hawke
tt8972476,Pompei,2019,95.0,Drama,1,actor,4.6,243,Aliocha Schneider
tt8972488,Widow of Silence,2018,85.0,Drama,1,actress,6.7,160,Shilpi Marwaha
tt8972556,I Am Vengeance: Retaliation,2020,82.0,Action,1,actor,3.5,3052,Stu Bennett
tt8973520,Let's Cheat Together,2018,98.0,Comedy,1,actor,4.3,127,Shao-Huai Chang
tt8975028,American Hangman,2019,99.0,Thriller,1,actor,5.9,3468,Donald Sutherland
tt8975472,Bad Art,2019,81.0,Comedy,1,actress,5.1,19,Tania Raymonde
tt8975534,Road Head,2020,84.0,Horror,1,actress,5.1,412,Elizabeth Grullon
tt8976464,Chippa,2019,90.0,Drama,1,actor,6.4,1090,Sunny Pawar
tt8976664,My Boyfriend's Meds,2020,100.0,Comedy,1,actor,4.6,425,Marco Antonio Aguirre
tt8976710,Sextuplets,2019,97.0,Comedy,1,actor,4.4,8421,Marlon Wayans
tt8976832,Who Would You Take to a Deserted Island?,2019,93.0,Drama,1,actor,5.3,2469,Pol Monen
tt8976940,Dhappa,2019,115.0,Drama,1,actor,8.0,17,Shrihari Abhyankar
tt8976992,The Shepherdess and the Seven Songs,2020,96.0,Drama,1,actor,6.7,117,Shahnawaz Bhat
tt8977440,Opposite The Opposite Blood,2018,95.0,Action,1,actress,3.5,39,Sarah French
tt8978190,Fearing Future,2018,76.0,Drama,1,actress,5.7,9,María Canale
tt8980510,Premaku Raincheck,2018,148.0,Romance,1,actress,6.7,7,Monica Tavanam
tt8982410,The Pit,2021,78.0,Thriller,1,actor,3.1,63,Donnell Bobo
tt8982672,Resilience and the Lost Gems,2019,90.0,Adventure,1,actress,6.5,39,Kiara Finn
tt8983026,The Fragile House,2018,81.0,Drama,1,actor,3.9,9,Sang Guosheng
tt8983140,Flat No. 609,2018,109.0,Thriller,1,actor,5.6,153,Abir Chatterjee
tt8983238,Gangs Of Madras,2019,138.0,Action,1,actor,5.4,166,Daniel Balaji
tt8983240,Laatu,2018,112.0,Drama,1,actor,6.5,103,Gagan Kokri
tt8983250,Do Dooni Panj,2019,132.0,Drama,1,actress,5.7,51,Isha Rikhi
tt8983294,Wicked Witches,2018,79.0,Horror,1,actor,3.1,286,Duncan Casey
tt8983306,Pon Manickavel,2020,138.0,Action,1,actor,4.4,493,Prabhu Deva
tt8983472,Reversal,2020,77.0,Drama,1,actress,3.3,49,Kaye L. Morris
tt8985240,Hotwired in Suburbia,2020,87.0,Thriller,1,actress,3.9,274,Zoë Belkin
tt8985294,The Outrider,2019,136.0,Mystery,1,actress,4.2,54,Jennifer Bailey
tt8987358,Harvest of Horrors,2020,70.0,Horror,1,actress,5.4,16,Tara O'Neil Andrews
tt8987558,South Mountain,2019,82.0,Drama,1,actress,5.4,228,Talia Balsam
tt8987922,Dachra,2018,114.0,Horror,1,actress,6.6,1424,Yassmine Dimassi
tt8988748,Seventeen,2019,99.0,Drama,1,actor,7.2,3983,Biel Montoro
tt8989416,Gam Cam Grrl,2019,111.0,Comedy,1,actress,4.8,52,Vanessa Li Bloom
tt8991322,Another Child,2019,96.0,Drama,1,actress,6.6,371,Jung-ah Yum
tt8991332,Back of the Moon,2019,95.0,Drama,1,actor,7.1,21,Richard Lukunku
tt8992690,Dementer,2019,80.0,Horror,1,actress,4.3,187,Brandy Edmiston
tt8997078,Haole,2019,72.0,Drama,1,actor,5.0,49,Josiah Cerio
tt8998752,Vanilla,2019,87.0,Comedy,1,actor,5.3,134,Will Dennis
tt9000224,The Assistant,2019,87.0,Drama,1,actress,6.3,21589,Julia Garner
tt9000388,Tottaa Pataaka Item Maal,2019,107.0,Drama,1,actress,7.7,8050,Shalini Vatsa
tt9000454,Lament,2019,110.0,Drama,1,actor,7.2,20,Marco Ricca
tt9003386,Sensitive and in Love,2020,121.0,Drama,1,actress,6.2,49,Cherie Gil
tt9004572,Another Apocalyptic Zombie Movie,2018,90.0,Horror,1,actor,6.3,14,Stacey T. Gillespie
tt9005376,Orange Days,2018,98.0,Drama,1,actress,6.0,367,Hediyeh Tehrani
tt9005542,No Such Thing As Monsters,2019,89.0,Horror,1,actress,3.9,323,Angel Giuffria
tt9007296,Bone Cage,2020,89.0,Drama,1,actor,5.2,108,Taylor Olson
tt9010228,A Banana? At This Time of Night?,2018,120.0,Comedy,1,actress,6.4,271,Chie Ayado
tt9010588,Ana's Desire,2019,79.0,Drama,1,actress,6.8,48,Laura Agorreca
tt9010626,Ricochet,2020,93.0,Drama,1,actress,6.1,121,Iazua Larios
tt9010668,This Old Road: Konomichi,2019,104.0,Drama,1,actor,6.1,23,Akira
tt9010802,If I Were Rich Man,2019,98.0,Comedy,1,actor,4.9,1286,Álex García
tt9011224,Until the End of Time,2017,93.0,Drama,1,actor,7.2,38,Djillali Boudjemaa
tt9011228,L 38,2018,80.0,Crime,1,actor,4.9,15,Mino Bonini
tt9012782,Different Worlds,2019,116.0,Romance,1,actor,6.6,37,Kofi Adjorlolo
tt9014060,Hands that Bind,2021,116.0,Drama,1,actor,8.1,25,Bruce Dern
tt9014248,Mutiny of the Worker Bees,2020,93.0,Comedy,1,actor,4.0,475,Gustavo Egelhaaf
tt9014656,Narcissus and Goldmund,2020,110.0,Drama,1,actor,6.2,683,Jannis Niewöhner
tt9014720,Kingsway,2018,88.0,Drama,1,actress,6.2,22,Camille Sullivan
tt9015842,Hopeless Romantic,2018,85.0,Comedy,1,actor,6.6,27,Dylan Bailey
tt9017246,Harpiks,2019,92.0,Thriller,1,actress,5.2,228,Vivelill Søgaard Holm
tt9018570,Jesus,2018,76.0,Drama,1,actor,6.3,210,Yura Satô
tt9019352,No Manches Frida 2,2019,102.0,Comedy,1,actress,4.2,1003,Martha Higareda
tt9020644,Black Day,2018,76.0,Horror,1,actor,3.3,31,Jay J. Bidwell
tt9020648,One Crazy Christmas,2018,85.0,Comedy,1,actress,6.2,105,Aleeah Rogers
tt9020768,Day and Night,2019,134.0,Drama,1,actor,6.0,76,Shin'nosuke Abe
tt9020894,Temporary Difficulties,2018,86.0,Drama,1,actress,3.3,566,Oksana Arbuzova
tt9021092,Mr. Majnu,2019,145.0,Romance,1,actor,6.3,1292,Akhil Akkineni
tt9024096,Women Is Losers,2021,84.0,Drama,1,actress,5.5,254,Lorenza Izzo
tt9024292,InstaPsycho,2020,79.0,Thriller,1,actress,4.6,397,Nicky Whelan
tt9024378,The Husband,2019,87.0,Thriller,1,actor,4.9,255,Chris Johnson
tt9024664,Me Shivaji Park,2018,126.0,Crime,1,actor,7.1,146,Ashok Saraf
tt9025208,1 Angry Black Man,2018,92.0,Drama,1,actor,7.7,49,Keith Stone Griffith
tt9026772,Parents in Progress,2019,93.0,Comedy,1,actress,5.6,262,Anna Foglietta
tt9028522,White on White,2019,100.0,Drama,1,actor,6.4,716,Alfredo Castro
tt9030228,Royal Shakespeare Company: Troilus and Cressida,2018,210.0,Drama,1,actress,7.3,32,Nicole Agada
tt9030764,Petit Mal,2018,70.0,Drama,1,actress,4.5,6,Janaina Afhonso
tt9031220,Low Flyers,2019,80.0,Comedy,1,actor,6.5,11,Adam Starks
tt9031362,Twisted Ambitions,2019,89.0,Drama,1,actor,8.1,10,Ethan Airhart
tt9031490,Island,2018,94.0,Drama,1,actor,6.9,73,Aldri Anunciação
tt9031644,Luna,2018,90.0,Drama,1,actor,6.4,17,Paulo André
tt9032124,The Man Who Bought the Moon,2018,105.0,Comedy,1,actor,6.5,478,Jacopo Cullin
tt9032888,Good Sam,2019,89.0,Comedy,1,actress,5.7,2900,Tiya Sircar
tt9033386,Fall Girls,2019,80.0,Comedy,1,actress,3.9,251,Veronica Blakney
tt9033432,Sunny,2018,155.0,Drama,1,actor,4.6,60,Cornelius Bryant
tt9033534,Love in 50 Meters,2018,91.0,Romance,1,actress,5.1,28,Nan Xie
tt9033598,We Are,2020,75.0,Comedy,1,actor,6.6,21,Andy Faulkner
tt9036860,The Spell,2019,84.0,Horror,1,actor,4.4,47,So Ramphoum
tt9037222,Me. You. He. She.,2018,96.0,Comedy,1,actor,5.2,395,Volodymyr Zelenskyy
tt9037688,The Castle,2020,91.0,Drama,1,actress,6.3,172,Barbora Bareikyte
tt9037708,The Girls of Summer,2020,94.0,Drama,1,actor,5.6,85,Tori Titmas
tt9037854,Loss of Grace,2020,98.0,Thriller,1,actress,7.4,11,Jasmine Waltz
tt9041212,Heroes Don't Die,2019,85.0,Drama,1,actress,5.5,505,Adèle Haenel
tt9042360,3AM,2018,92.0,Horror,1,actor,3.8,11,Jason Matthew Ethier
tt9043484,All Sorts,2021,90.0,Comedy,1,actor,8.2,31,Eli Vargas
tt9044650,Bonus,2020,121.0,Drama,1,actor,7.6,386,Gashmeer Mahajani
tt9046038,The Last Bath,2020,95.0,Drama,1,actress,6.1,206,Anabela Moreira
tt9046516,Good Morning Son,2018,81.0,Drama,1,actor,7.2,25,Sharon Bar-Ziv
tt9047382,Killer Reputation,2019,120.0,Thriller,1,actress,5.0,154,Anna Hutchison
tt9048802,Father,2020,120.0,Drama,1,actor,7.7,2546,Goran Bogdan
tt9048840,Charm City Kings,2020,125.0,Drama,1,actor,6.7,2384,Jahi Di'Allo Winston
tt9049540,LKG,2019,124.0,Comedy,1,actor,7.0,1416,RJ Balaji
tt9050186,A New Lease on Christmas,2021,87.0,Romance,1,actress,5.7,190,Claire Coffee
tt9051908,Living,2022,102.0,Drama,1,actor,7.8,90,Bill Nighy
tt9051942,Mermaid,2019,76.0,Drama,1,director,6.3,13,Carlos Piñeiro
tt9052864,Natakam,2018,120.0,Action,1,actor,6.2,65,Ashish Gandhi
tt9053072,9.13 the Returning,2017,104.0,Horror,1,actress,4.2,6,Jin Jin Tan
tt9053906,The Lingering,2018,86.0,Horror,1,actress,4.7,201,Athena Chu
tt9055374,Age of Stone and Sky: The Sorcerer Beast,2021,80.0,Fantasy,1,actress,6.9,59,Allie Rivera Quiñonez
tt9056484,The Other Tom,2021,111.0,Drama,1,actor,6.6,94,Jorge Castro
tt9056578,Love You Zindagi,2019,122.0,Family,1,actress,5.8,21,Prarthana Behere
tt9056646,Bearer,2018,80.0,Drama,1,actress,5.2,101,Jaleh Sameti
tt9056822,The Man in the Hat,2020,95.0,Comedy,1,actor,6.4,719,Ciarán Hinds
tt9056824,Stunt School,2019,96.0,Comedy,1,actor,4.4,1126,Caner Özyurtlu
tt9057154,The Deer,2018,88.0,Drama,1,actor,5.6,69,Ramón Agirre
tt9057620,Easy Land,2019,90.0,Drama,1,actress,5.7,279,Nina Kiri
tt9057808,Los lobos,2019,95.0,Drama,1,actress,7.2,921,Martha Reyes Arias
tt9059850,Dreaming Grand Avenue,2020,99.0,Drama,1,actor,5.5,77,Jackson Rathbone
tt9061308,Opening the Mind,2019,115.0,Horror,1,actor,6.8,13,Max Almeida
tt9063470,Juug Gone Wrong,2018,103.0,Drama,1,actor,4.5,69,Brandon Bowers
tt9064614,My Calendar Girl,2018,86.0,Drama,1,actor,5.7,37,Mário Bortolotto
tt9064764,Water,2019,100.0,Horror,1,actor,2.0,226,Adam Berardi
tt9065812,Guilt,2020,102.0,Thriller,1,actress,4.5,250,Janet Shay
tt9066236,Tomb Story,2018,86.0,Action,1,actor,4.3,21,Zehao An
tt9066502,Whatever Happened to My Revolution,2018,88.0,Comedy,1,actress,6.1,284,Judith Davis
tt9067182,Rocks,2019,93.0,Drama,1,actress,7.4,4570,Bukky Bakray
tt9067840,Herzl's Susita,2018,84.0,Drama,1,actress,6.3,17,Noa Astanjelove
tt9068532,Return to Clark County,2019,72.0,Horror,1,actor,6.0,8,John R. Fava
tt9070230,Perfect 10,2019,83.0,Drama,1,actress,6.2,641,Frankie Box
tt9070824,Deep Hatred,2022,74.0,Horror,1,actress,4.2,327,Sara Drust
tt9070934,The Journey of Karma,2018,98.0,Drama,1,actor,6.9,103,Artnilxen
tt9073574,Bricked,2019,92.0,Drama,1,actor,6.2,88,Tracy Campbell
tt9073702,August,2017,72.0,Drama,1,actor,4.2,100,Mohammad Reza Forutan
tt9074344,For the Broken Hearted,2018,92.0,Drama,1,actress,6.7,94,Yassi Pressman
tt9075388,Measure of Revenge,2022,92.0,Thriller,1,actress,3.6,139,Sonnie Brown
tt9075446,Clued Up,2019,85.0,Drama,1,actor,5.5,14,Callan Allen
tt9075612,The Best Years of a Life,2019,90.0,Drama,1,actor,6.8,1082,Jean-Louis Trintignant
tt9075726,Blood of the Shaman,2004,94.0,Horror,1,actor,5.6,7,Michael Tao
tt9076466,Flowers of the Field,2020,75.0,Drama,1,actor,5.6,21,Alexander Crowther
tt9076512,Rose of Betrayal,2018,100.0,Comedy,1,actor,4.8,28,Kim In-kwon
tt9077694,Lisa!,2018,81.0,Drama,1,actress,6.3,22,Sarah-Anna Baur
tt9077876,13 Fanboy,2021,101.0,Horror,1,actress,4.3,515,Dee Wallace
tt9078014,Erased,2018,85.0,Drama,1,actress,6.9,304,Judita Frankovic
tt9078412,Dad's Suit,2018,95.0,Drama,1,actor,6.8,58,Hou-Tao Hsiao
tt9079080,An Irrepressible Woman,2019,103.0,Drama,1,actress,5.1,106,Elsa Zylberstein
tt9080710,Mr. Presto,2018,111.0,Comedy,1,actor,7.8,26,Shane Spresser
tt9081470,Girl with No Mouth,2019,97.0,Adventure,1,actor,5.5,386,Denizhan Akbaba
tt9081510,The Enigma of Arrival,2018,112.0,Drama,1,actor,7.5,81,Xian Li
tt9081512,The Criminal Man,2019,135.0,Thriller,1,actress,5.5,127,Madona Chachkhiani
tt9081558,Those Who Remained,2019,83.0,Drama,1,actor,7.2,1504,Károly Hajduk
tt9081562,More Than Blue,2018,105.0,Romance,1,actress,6.2,1140,Ivy Yi-Han Chen
tt9081774,The Scoundrels,2018,105.0,Action,1,actor,6.6,316,Kang Ren Wu
tt9082152,"Balance, Not Symmetry",2019,87.0,Drama,1,actress,3.9,130,Laura Harrier
tt9082806,A Father's Legacy,2020,90.0,Drama,1,actor,6.9,919,Tobin Bell
tt9083724,Love and Four Walls,2018,96.0,Drama,1,actor,2.8,35,Ryan Culver
tt9085782,Power,2014,153.0,Action,1,actor,7.5,95,Puneeth Rajkumar
tt9086112,Seneca,2019,95.0,Drama,1,actress,8.0,138,Claudia Morcate-Martin
tt9086718,Sorority Scare Game,2018,96.0,Horror,1,actress,6.3,1126,Emily Alatalo
tt9086910,Home Is Where the Killer Is,2019,87.0,Thriller,1,actress,4.4,525,Stacy Haiduk
tt9090636,Our Children,2019,107.0,Drama,1,actress,7.4,12,Marieta Severo
tt9092040,El otro verano,2018,72.0,Drama,1,actor,4.3,21,Guillermo Pfening
tt9093094,Pseudo,2020,90.0,Thriller,1,actor,5.7,40,Luigi Antezana
tt9093140,This Was America,2020,94.0,Drama,1,actress,2.7,339,Caylin Turner
tt9094134,"Rona, Azim's Mother",2018,80.0,Drama,1,actor,6.5,335,Mohsen Tanabandeh
tt9094788,Beautiful Corruption,2018,108.0,Drama,1,actor,8.5,56,Igor Babiac
tt9095296,Burning Night,2019,98.0,Drama,1,actor,6.2,114,Fabrício Boliveira
tt9095526,Brother,2019,96.0,Drama,1,actor,6.7,1047,MHD
tt9097174,Certified Mail,2019,95.0,Drama,1,actress,6.0,95,Basma
tt9097546,Happy Birthday Hannah,2018,81.0,Horror,1,actor,3.3,119,Brandon Burkley
tt9098562,Elyse,2020,95.0,Drama,1,actor,4.2,479,Anthony Hopkins
tt9099242,Dark Harbor,2019,91.0,Thriller,1,actor,5.3,229,Sterling Hurst
tt9100028,The Little Switzerland,2019,86.0,Comedy,1,actor,4.8,1242,Jon Plazaola
tt9100054,The Lost Daughter,2021,121.0,Drama,1,actress,6.7,53377,Olivia Colman
tt9103708,The Forever Choice,2021,102.0,Drama,1,actor,3.4,21,Alex Silva
tt9104384,American Christmas,2019,80.0,Comedy,1,actress,3.5,212,Tara Reid
tt9104906,Bhairava Geetha,2018,119.0,Drama,1,actress,5.1,85,Archana
tt9105508,Wild and Free,2018,105.0,Drama,1,actress,6.9,252,Sanya Lopez
tt9106452,Full Circle,2019,94.0,Drama,1,actor,6.9,14,Michael Bates
tt9106530,Dark Punch,2018,84.0,Thriller,1,actor,4.0,7,Joe Mayes
tt9109306,The Final Wish,2018,95.0,Horror,1,actress,4.2,7965,Lin Shaye
tt9109492,American Woman,2019,85.0,Drama,1,actress,5.1,293,Hong Chau
tt9109760,Before Oblivion,2018,103.0,Drama,1,actor,5.8,18,Leonardo Alonso
tt9110376,Pushkin Hills,2018,110.0,Drama,1,actor,4.2,72,Sergey Bezrukov
tt9110380,Konttho,2019,144.0,Drama,1,actress,7.6,685,Jaya Ahsan
tt9110556,The Most Beautiful Day in the World,2019,95.0,Comedy,1,actor,4.7,352,Alessandro Siani
tt9110902,Queen Marie of Romania,2019,110.0,Drama,1,actress,7.3,2085,Roxana Lupu
tt9112578,Billie and Emma,2018,107.0,Romance,1,actress,7.4,53,Gabby Padilla
tt9114096,The Rabbits' House,2020,94.0,Drama,1,actor,6.8,22,Darío Grandinetti
tt9114098,Gunpowder Heart,2019,87.0,Drama,1,actress,6.0,121,Vanessa Hernández
tt9114272,CICADA!,2018,82.0,Comedy,1,actor,4.2,39,David Aguilera
tt9115652,Testosterone: Volume One,2017,107.0,Drama,1,actor,5.4,22,Samuel Ashkenazy
tt9118804,The Special,2020,94.0,Horror,1,actor,4.8,948,Davy Raphaely
tt9118870,Ente Ummante Peru,2018,131.0,Drama,1,actor,6.7,919,Tovino Thomas
tt9119200,Fatal Friend Request,2019,86.0,Thriller,1,actress,5.0,207,Andrea del Campo
tt9120048,Barbie's Kenny,2019,89.0,Drama,1,actress,8.3,20,Tara Bast
